timestamp,symbol,bid_price_1,ask_price_1,bid_size_1,ask_size_1,bid_price_2,ask_price_2,bid_size_2,ask_size_2,bid_price_3,ask_price_3,bid_size_3,ask_size_3,bid_price_4,ask_price_4,bid_size_4,ask_size_4,bid_price_5,ask_price_5,bid_size_5,ask_size_5,bid_price_6,ask_price_6,bid_size_6,ask_size_6,bid_price_7,ask_price_7,bid_size_7,ask_size_7,bid_price_8,ask_price_8,bid_size_8,ask_size_8,bid_price_9,ask_price_9,bid_size_9,ask_size_9,bid_price_10,ask_price_10,bid_size_10,ask_size_10
2024-01-01 09:30:01.600,SYNTH,150.062,150.082,317,273,150.052,150.092,260,545,150.042,150.102,771,1314,150.032,150.112,263,1290,150.022,150.122,869,1927,150.012,150.132,2305,873,150.002,150.142,397,1220,149.992,150.152,3840,2799,149.982,150.162,3600,4333,149.972,150.172,1701,1489
2024-01-01 09:30:01.700,SYNTH,150.0417,150.0617,133,307,150.0317,150.0717,518,833,150.0217,150.0817,573,1361,150.0117,150.0917,316,1216,150.0017,150.1017,1059,618,149.9917,150.1117,1637,1725,149.9817,150.1217,639,1393,149.9717,150.1317,1781,1526,149.9617,150.1417,3034,752,149.9517,150.1517,2176,4334
2024-01-01 09:30:01.800,SYNTH,150.0129,150.0329,435,293,150.0029,150.0429,334,697,149.9929,150.0529,556,544,149.9829,150.0629,446,650,149.9729,150.0729,1070,2259,149.9629,150.0829,431,2394,149.9529,150.0929,808,1344,149.9429,150.1029,2268,2505,149.9329,150.1129,3598,1275,149.9229,150.1229,3691,4881
2024-01-01 09:30:01.900,SYNTH,149.9984,150.0184,137,121,149.9884,150.0284,393,316,149.9784,150.0384,651,1246,149.9684,150.0484,1120,340,149.9584,150.0584,2158,2201,149.9484,150.0684,1951,1023,149.9384,150.0784,960,426,149.9284,150.0884,3633,1826,149.9184,150.0984,3239,643,149.9084,150.1084,820,1395
2024-01-01 09:30:02.000,SYNTH,150.0091,150.0291,498,265,149.9991,150.0391,630,515,149.9891,150.0491,1401,659,149.9791,150.0591,1514,1435,149.9691,150.0691,706,2009,149.9591,150.0791,1161,347,149.9491,150.0891,2270,2985,149.9391,150.0991,3745,850,149.9291,150.1091,4296,4190,149.9191,150.1191,4079,4301
2024-01-01 09:30:02.100,SYNTH,150.0203,150.0403,338,330,150.0103,150.0503,175,523,150.0003,150.0603,173,475,149.9903,150.0703,427,472,149.9803,150.0803,1203,1963,149.9703,150.0903,2349,1540,149.9603,150.1003,1989,2084,149.9503,150.1103,2595,887,149.9403,150.1203,4132,1198,149.9303,150.1303,617,4239
2024-01-01 09:30:02.200,SYNTH,150.0097,150.0297,409,220,149.9997,150.0397,928,975,149.9897,150.0497,270,1477,149.9797,150.0597,388,1912,149.9697,150.0697,1429,2013,149.9597,150.0797,1166,1501,149.9497,150.0897,1791,2168,149.9397,150.0997,1959,724,149.9297,150.1097,885,1909,149.9197,150.1197,1152,2571
2024-01-01 09:30:02.300,SYNTH,150.0224,150.0424,185,170,150.0124,150.0524,784,134,150.0024,150.0624,498,488,149.9924,150.0724,1565,691,149.9824,150.0824,1432,1104,149.9724,150.0924,1650,1847,149.9624,150.1024,1619,1481,149.9524,150.1124,3736,2444,149.9424,150.1224,2371,1799,149.9324,150.1324,4459,1500
2024-01-01 09:30:02.400,SYNTH,150.0187,150.0387,143,364,150.0087,150.0487,741,638,149.9987,150.0587,401,552,149.9887,150.0687,481,1096,149.9787,150.0787,1338,2497,149.9687,150.0887,1669,378,149.9587,150.0987,478,536,149.9487,150.1087,2444,3668,149.9387,150.1187,2155,4361,149.9287,150.1287,4238,1909
2024-01-01 09:30:02.500,SYNTH,150.0082,150.0282,377,141,149.9982,150.0382,743,481,149.9882,150.0482,486,267,149.9782,150.0582,1638,357,149.9682,150.0682,1106,796,149.9582,150.0782,508,643,149.9482,150.0882,1330,2066,149.9382,150.0982,1347,709,149.9282,150.1082,1144,4085,149.9182,150.1182,4601,2962
2024-01-01 09:30:02.600,SYNTH,149.9942,150.0142,174,203,149.9842,150.0242,281,841,149.9742,150.0342,196,1471,149.9642,150.0442,1788,613,149.9542,150.0542,1082,1528,149.9442,150.0642,2558,2669,149.9342,150.0742,2539,3098,149.9242,150.0842,1114,2993,149.9142,150.0942,3720,3908,149.9042,150.1042,527,4411
2024-01-01 09:30:02.700,SYNTH,149.9887,150.0087,134,327,149.9787,150.0187,232,340,149.9687,150.0287,749,1246,149.9587,150.0387,1307,1373,149.9487,150.0487,1625,465,149.9387,150.0587,2928,656,149.9287,150.0687,1909,1202,149.9187,150.0787,604,3496,149.9087,150.0887,714,3501,149.8987,150.0987,3005,1309
2024-01-01 09:30:02.800,SYNTH,149.9946,150.0146,273,119,149.9846,150.0246,520,562,149.9746,150.0346,1350,552,149.9646,150.0446,447,898,149.9546,150.0546,887,2043,149.9446,150.0646,2069,807,149.9346,150.0746,1272,928,149.9246,150.0846,3733,3021,149.9146,150.0946,3966,4268,149.9046,150.1046,4262,2305
2024-01-01 09:30:02.900,SYNTH,149.9792,149.9992,359,374,149.9692,150.0092,626,327,149.9592,150.0192,1387,505,149.9492,150.0292,1522,452,149.9392,150.0392,621,2349,149.9292,150.0492,1659,1833,149.9192,150.0592,480,1310,149.9092,150.0692,515,2863,149.8992,150.0792,1303,1194,149.8892,150.0892,1906,2673
2024-01-01 09:30:03.000,SYNTH,150.01,150.03,410,53,150.0,150.04,959,669,149.99,150.05,1118,241,149.98,150.06,368,1268,149.97,150.07,1648,2196,149.96,150.08,2960,404,149.95,150.09,2196,797,149.94,150.1,2209,3782,149.93,150.11,1327,1265,149.92,150.12,2332,1889
2024-01-01 09:30:03.100,SYNTH,150.0376,150.0576,203,362,150.0276,150.0676,115,257,150.0176,150.0776,1086,1379,150.0076,150.0876,713,1647,149.9976,150.0976,1872,1693,149.9876,150.1076,2221,914,149.9776,150.1176,1788,3415,149.9676,150.1276,2547,2091,149.9576,150.1376,636,3029,149.9476,150.1476,574,4075
2024-01-01 09:30:03.200,SYNTH,150.0136,150.0336,393,306,150.0036,150.0436,533,564,149.9936,150.0536,865,983,149.9836,150.0636,1940,1254,149.9736,150.0736,892,1378,149.9636,150.0836,630,1787,149.9536,150.0936,588,3049,149.9436,150.1036,1449,3976,149.9336,150.1136,2666,3819,149.9236,150.1236,3816,1904
2024-01-01 09:30:03.300,SYNTH,150.0297,150.0497,148,239,150.0197,150.0597,729,512,150.0097,150.0697,805,657,149.9997,150.0797,886,713,149.9897,150.0897,1946,658,149.9797,150.0997,1470,392,149.9697,150.1097,1664,2929,149.9597,150.1197,501,3594,149.9497,150.1297,1071,1492,149.9397,150.1397,2668,3211
2024-01-01 09:30:03.400,SYNTH,150.0483,150.0683,360,363,150.0383,150.0783,378,870,150.0283,150.0883,241,1007,150.0183,150.0983,1376,509,150.0083,150.1083,2359,2079,149.9983,150.1183,896,822,149.9883,150.1283,1546,2448,149.9783,150.1383,2677,2580,149.9683,150.1483,1225,483,149.9583,150.1583,3621,939
2024-01-01 09:30:03.500,SYNTH,150.0348,150.0548,152,134,150.0248,150.0648,936,737,150.0148,150.0748,629,1213,150.0048,150.0848,1412,1655,149.9948,150.0948,2296,383,149.9848,150.1048,1379,2101,149.9748,150.1148,2177,2670,149.9648,150.1248,3803,1128,149.9548,150.1348,1932,4312,149.9448,150.1448,4750,1613
2024-01-01 09:30:03.600,SYNTH,150.0319,150.0519,409,226,150.0219,150.0619,307,636,150.0119,150.0719,323,958,150.0019,150.0819,1199,1948,149.9919,150.0919,1902,1556,149.9819,150.1019,1766,1616,149.9719,150.1119,1486,3261,149.9619,150.1219,447,1854,149.9519,150.1319,897,4199,149.9419,150.1419,4617,3254
2024-01-01 09:30:03.700,SYNTH,149.9952,150.0152,318,167,149.9852,150.0252,980,890,149.9752,150.0352,546,599,149.9652,150.0452,915,378,149.9552,150.0552,502,1225,149.9452,150.0652,1413,1603,149.9352,150.0752,2695,3376,149.9252,150.0852,1055,3116,149.9152,150.0952,568,3582,149.9052,150.1052,2661,3199
2024-01-01 09:30:03.800,SYNTH,149.9995,150.0195,175,222,149.9895,150.0295,798,305,149.9795,150.0395,1468,764,149.9695,150.0495,840,1103,149.9595,150.0595,1936,375,149.9495,150.0695,2475,1441,149.9395,150.0795,1202,1096,149.9295,150.0895,3307,1184,149.9195,150.0995,3031,525,149.9095,150.1095,3012,4134
2024-01-01 09:30:03.900,SYNTH,149.9937,150.0137,435,211,149.9837,150.0237,745,191,149.9737,150.0337,749,1081,149.9637,150.0437,1590,536,149.9537,150.0537,1530,582,149.9437,150.0637,1497,898,149.9337,150.0737,1952,2788,149.9237,150.0837,1979,749,149.9137,150.0937,3904,1116,149.9037,150.1037,4638,3670
2024-01-01 09:30:04.000,SYNTH,149.9644,149.9844,80,138,149.9544,149.9944,489,155,149.9444,150.0044,1070,586,149.9344,150.0144,1730,706,149.9244,150.0244,1562,332,149.9144,150.0344,1176,2744,149.9044,150.0444,3328,3360,149.8944,150.0544,1514,2576,149.8844,150.0644,2929,1266,149.8744,150.0744,2169,3405
2024-01-01 09:30:04.100,SYNTH,149.9795,149.9995,288,75,149.9695,150.0095,612,177,149.9595,150.0195,1449,1240,149.9495,150.0295,1115,339,149.9395,150.0395,1471,442,149.9295,150.0495,777,2864,149.9195,150.0595,2767,951,149.9095,150.0695,685,1633,149.8995,150.0795,1313,3564,149.8895,150.0895,2630,742
2024-01-01 09:30:04.200,SYNTH,149.9969,150.0169,447,226,149.9869,150.0269,743,783,149.9769,150.0369,1419,1475,149.9669,150.0469,1143,393,149.9569,150.0569,466,1877,149.9469,150.0669,557,1618,149.9369,150.0769,1233,1902,149.9269,150.0869,3949,3421,149.9169,150.0969,1138,1563,149.9069,150.1069,923,814
2024-01-01 09:30:04.300,SYNTH,150.0054,150.0254,176,92,149.9954,150.0354,144,645,149.9854,150.0454,1386,394,149.9754,150.0554,1745,239,149.9654,150.0654,2409,2300,149.9554,150.0754,382,1243,149.9454,150.0854,935,1819,149.9354,150.0954,3992,1664,149.9254,150.1054,2631,2345,149.9154,150.1154,2389,1733
2024-01-01 09:30:04.400,SYNTH,149.9515,149.9715,493,310,149.9415,149.9815,515,303,149.9315,149.9915,1184,176,149.9215,150.0015,882,1794,149.9115,150.0115,944,1041,149.9015,150.0215,892,1735,149.8915,150.0315,3437,2801,149.8815,150.0415,1674,2476,149.8715,150.0515,1076,3274,149.8615,150.0615,4345,1820
2024-01-01 09:30:04.500,SYNTH,149.9281,149.9481,199,320,149.9181,149.9581,373,598,149.9081,149.9681,1185,1027,149.8981,149.9781,420,933,149.8881,149.9881,429,1802,149.8781,149.9981,1636,2937,149.8681,150.0081,1854,2632,149.8581,150.0181,2978,1735,149.8481,150.0281,935,1939,149.8381,150.0381,2686,3800
2024-01-01 09:30:04.600,SYNTH,149.9317,149.9517,233,112,149.9217,149.9617,668,742,149.9117,149.9717,360,280,149.9017,149.9817,1411,1721,149.8917,149.9917,1691,1230,149.8817,150.0017,2070,2890,149.8717,150.0117,969,2067,149.8617,150.0217,3930,2934,149.8517,150.0317,3544,3710,149.8417,150.0417,959,4456
2024-01-01 09:30:04.700,SYNTH,149.9028,149.9228,360,370,149.8928,149.9328,979,806,149.8828,149.9428,1214,1177,149.8728,149.9528,1273,1378,149.8628,149.9628,1371,2241,149.8528,149.9728,1455,921,149.8428,149.9828,2033,2216,149.8328,149.9928,652,981,149.8228,150.0028,1343,1947,149.8128,150.0128,2442,1205
2024-01-01 09:30:04.800,SYNTH,149.9033,149.9233,472,298,149.8933,149.9333,471,989,149.8833,149.9433,889,950,149.8733,149.9533,351,1377,149.8633,149.9633,2347,2193,149.8533,149.9733,2939,1704,149.8433,149.9833,808,1923,149.8333,149.9933,1745,2855,149.8233,150.0033,2707,2371,149.8133,150.0133,3350,964
2024-01-01 09:30:04.900,SYNTH,149.9161,149.9361,171,278,149.9061,149.9461,819,542,149.8961,149.9561,1147,542,149.8861,149.9661,470,916,149.8761,149.9761,1558,1980,149.8661,149.9861,529,1710,149.8561,149.9961,1326,2906,149.8461,150.0061,1627,1901,149.8361,150.0161,703,3623,149.8261,150.0261,992,4241
2024-01-01 09:30:05.000,SYNTH,149.9452,149.9652,157,116,149.9352,149.9752,447,294,149.9252,149.9852,556,1380,149.9152,149.9952,1230,336,149.9052,150.0052,713,536,149.8952,150.0152,850,658,149.8852,150.0252,481,745,149.8752,150.0352,1145,2008,149.8652,150.0452,2988,4476,149.8552,150.0552,2931,4707
2024-01-01 09:30:05.100,SYNTH,149.9459,149.9659,411,369,149.9359,149.9759,171,250,149.9259,149.9859,1480,1322,149.9159,149.9959,617,1996,149.9059,150.0059,474,425,149.8959,150.0159,1696,718,149.8859,150.0259,600,2032,149.8759,150.0359,642,3838,149.8659,150.0459,1758,1109,149.8559,150.0559,3216,901
2024-01-01 09:30:05.200,SYNTH,149.9043,149.9243,426,392,149.8943,149.9343,173,216,149.8843,149.9443,487,799,149.8743,149.9543,1155,324,149.8643,149.9643,2261,279,149.8543,149.9743,2717,2396,149.8443,149.9843,3294,1146,149.8343,149.9943,2413,1619,149.8243,150.0043,2487,1303,149.8143,150.0143,1099,4618
2024-01-01 09:30:05.300,SYNTH,149.8985,149.9185,163,132,149.8885,149.9285,186,179,149.8785,149.9385,540,673,149.8685,149.9485,1322,1663,149.8585,149.9585,585,929,149.8485,149.9685,1705,661,149.8385,149.9785,1797,2028,149.8285,149.9885,1813,2674,149.8185,149.9985,3008,1026,149.8085,150.0085,2443,3308
2024-01-01 09:30:05.400,SYNTH,149.8946,149.9146,222,279,149.8846,149.9246,606,232,149.8746,149.9346,430,1038,149.8646,149.9446,635,538,149.8546,149.9546,1117,2211,149.8446,149.9646,1966,777,149.8346,149.9746,739,2015,149.8246,149.9846,948,1433,149.8146,149.9946,2363,3507,149.8046,150.0046,2740,3315
2024-01-01 09:30:05.500,SYNTH,149.9355,149.9555,174,81,149.9255,149.9655,765,208,149.9155,149.9755,1137,343,149.9055,149.9855,1966,605,149.8955,149.9955,1908,346,149.8855,150.0055,2579,2642,149.8755,150.0155,3121,665,149.8655,150.0255,1882,1615,149.8555,150.0355,1504,1959,149.8455,150.0455,4809,1411
2024-01-01 09:30:05.600,SYNTH,149.9522,149.9722,112,464,149.9422,149.9822,658,254,149.9322,149.9922,1261,534,149.9222,150.0022,1011,1442,149.9122,150.0122,1259,2100,149.9022,150.0222,2648,807,149.8922,150.0322,3179,1766,149.8822,150.0422,2508,2276,149.8722,150.0522,4245,662,149.8622,150.0622,3954,4295
2024-01-01 09:30:05.700,SYNTH,149.9523,149.9723,384,199,149.9423,149.9823,273,132,149.9323,149.9923,225,1144,149.9223,150.0023,1277,1673,149.9123,150.0123,2435,1157,149.9023,150.0223,2302,1410,149.8923,150.0323,1152,1860,149.8823,150.0423,1557,3023,149.8723,150.0523,1729,1668,149.8623,150.0623,4458,2383
2024-01-01 09:30:05.800,SYNTH,149.9408,149.9608,437,435,149.9308,149.9708,484,914,149.9208,149.9808,1005,959,149.9108,149.9908,1879,757,149.9008,150.0008,478,771,149.8908,150.0108,2413,1495,149.8808,150.0208,1562,476,149.8708,150.0308,2144,2489,149.8608,150.0408,547,3159,149.8508,150.0508,4614,4336
2024-01-01 09:30:05.900,SYNTH,149.9255,149.9455,324,106,149.9155,149.9555,850,541,149.9055,149.9655,684,577,149.8955,149.9755,818,1276,149.8855,149.9855,966,1268,149.8755,149.9955,1562,2985,149.8655,150.0055,576,1124,149.8555,150.0155,1892,2110,149.8455,150.0255,2720,1263,149.8355,150.0355,1741,3720
2024-01-01 09:30:06.000,SYNTH,149.8866,149.9066,423,497,149.8766,149.9166,712,790,149.8666,149.9266,555,1072,149.8566,149.9366,1981,1451,149.8466,149.9466,1507,1989,149.8366,149.9566,1022,468,149.8266,149.9666,3488,1551,149.8166,149.9766,1451,2803,149.8066,149.9866,2541,4105,149.7966,149.9966,4017,621
2024-01-01 09:30:06.100,SYNTH,149.9035,149.9235,486,222,149.8935,149.9335,252,371,149.8835,149.9435,931,1440,149.8735,149.9535,1430,1556,149.8635,149.9635,2379,954,149.8535,149.9735,1285,852,149.8435,149.9835,595,1007,149.8335,149.9935,1089,2746,149.8235,150.0035,1751,460,149.8135,150.0135,1061,4338
2024-01-01 09:30:06.200,SYNTH,149.9097,149.9297,237,404,149.8997,149.9397,506,559,149.8897,149.9497,640,1136,149.8797,149.9597,1259,1611,149.8697,149.9697,657,1684,149.8597,149.9797,2508,2118,149.8497,149.9897,1253,972,149.8397,149.9997,1831,2659,149.8297,150.0097,490,3420,149.8197,150.0197,1406,727
2024-01-01 09:30:06.300,SYNTH,149.8637,149.8837,294,289,149.8537,149.8937,592,525,149.8437,149.9037,402,588,149.8337,149.9137,1155,1494,149.8237,149.9237,1349,318,149.8137,149.9337,2649,2386,149.8037,149.9437,1602,670,149.7937,149.9537,1460,3657,149.7837,149.9637,1816,3490,149.7737,149.9737,2996,4884
2024-01-01 09:30:06.400,SYNTH,149.8703,149.8903,369,154,149.8603,149.9003,510,517,149.8503,149.9103,1154,362,149.8403,149.9203,418,1305,149.8303,149.9303,638,1180,149.8203,149.9403,2088,1935,149.8103,149.9503,3492,1419,149.8003,149.9603,3254,3063,149.7903,149.9703,1720,1355,149.7803,149.9803,3011,2524
2024-01-01 09:30:06.500,SYNTH,149.9095,149.9295,379,391,149.8995,149.9395,681,155,149.8895,149.9495,1051,935,149.8795,149.9595,270,1003,149.8695,149.9695,1071,2213,149.8595,149.9795,2620,888,149.8495,149.9895,1991,1421,149.8395,149.9995,2591,2316,149.8295,150.0095,4203,2041,149.8195,150.0195,2561,2309
2024-01-01 09:30:06.600,SYNTH,149.9139,149.9339,233,255,149.9039,149.9439,679,407,149.8939,149.9539,361,1333,149.8839,149.9639,1660,526,149.8739,149.9739,279,1164,149.8639,149.9839,2425,1738,149.8539,149.9939,1715,2063,149.8439,150.0039,2809,854,149.8339,150.0139,3865,2686,149.8239,150.0239,1642,2844
2024-01-01 09:30:06.700,SYNTH,149.8934,149.9134,460,190,149.8834,149.9234,194,548,149.8734,149.9334,329,1119,149.8634,149.9434,758,433,149.8534,149.9534,1347,2293,149.8434,149.9634,764,2333,149.8334,149.9734,3246,3273,149.8234,149.9834,656,769,149.8134,149.9934,1800,500,149.8034,150.0034,2960,1189
2024-01-01 09:30:06.800,SYNTH,149.8823,149.9023,60,301,149.8723,149.9123,223,121,149.8623,149.9223,276,490,149.8523,149.9323,940,558,149.8423,149.9423,2449,928,149.8323,149.9523,522,2889,149.8223,149.9623,632,2716,149.8123,149.9723,2771,2611,149.8023,149.9823,2266,1395,149.7923,149.9923,547,4400
2024-01-01 09:30:06.900,SYNTH,149.9031,149.9231,102,180,149.8931,149.9331,127,391,149.8831,149.9431,893,221,149.8731,149.9531,737,994,149.8631,149.9631,602,2448,149.8531,149.9731,1488,1886,149.8431,149.9831,357,1702,149.8331,149.9931,1171,2364,149.8231,150.0031,1399,2590,149.8131,150.0131,4556,628
2024-01-01 09:30:07.000,SYNTH,149.8894,149.9094,415,99,149.8794,149.9194,920,719,149.8694,149.9294,270,1458,149.8594,149.9394,845,1793,149.8494,149.9494,1726,276,149.8394,149.9594,1033,343,149.8294,149.9694,2374,2575,149.8194,149.9794,3484,2412,149.8094,149.9894,3457,4091,149.7994,149.9994,2436,3570
2024-01-01 09:30:07.100,SYNTH,149.9133,149.9333,456,97,149.9033,149.9433,149,536,149.8933,149.9533,827,951,149.8833,149.9633,1197,1411,149.8733,149.9733,622,745,149.8633,149.9833,1458,2037,149.8533,149.9933,2555,3358,149.8433,150.0033,3938,930,149.8333,150.0133,2352,3990,149.8233,150.0233,2147,4848
2024-01-01 09:30:07.200,SYNTH,149.9175,149.9375,396,470,149.9075,149.9475,502,856,149.8975,149.9575,911,1337,149.8875,149.9675,593,1186,149.8775,149.9775,2403,2438,149.8675,149.9875,2144,1187,149.8575,149.9975,2796,1749,149.8475,150.0075,3151,453,149.8375,150.0175,640,3642,149.8275,150.0275,4278,3570
2024-01-01 09:30:07.300,SYNTH,149.9151,149.9351,415,135,149.9051,149.9451,799,442,149.8951,149.9551,1497,1078,149.8851,149.9651,1336,1294,149.8751,149.9751,2316,1242,149.8651,149.9851,2657,2743,149.8551,149.9951,2772,3062,149.8451,150.0051,2712,2246,149.8351,150.0151,3839,3963,149.8251,150.0251,2207,4461
2024-01-01 09:30:07.400,SYNTH,149.8801,149.9001,212,194,149.8701,149.9101,968,336,149.8601,149.9201,928,891,149.8501,149.9301,1410,658,149.8401,149.9401,2381,772,149.8301,149.9501,1636,1817,149.8201,149.9601,1219,482,149.8101,149.9701,1457,799,149.8001,149.9801,2339,1222,149.7901,149.9901,3231,509
2024-01-01 09:30:07.500,SYNTH,149.8695,149.8895,236,55,149.8595,149.8995,580,228,149.8495,149.9095,889,1309,149.8395,149.9195,440,1169,149.8295,149.9295,1757,2074,149.8195,149.9395,1791,2639,149.8095,149.9495,810,3209,149.7995,149.9595,3584,2339,149.7895,149.9695,1912,1896,149.7795,149.9795,1423,1225
2024-01-01 09:30:07.600,SYNTH,149.8659,149.8859,99,88,149.8559,149.8959,151,858,149.8459,149.9059,928,848,149.8359,149.9159,1833,1817,149.8259,149.9259,1729,311,149.8159,149.9359,1306,2781,149.8059,149.9459,2525,3105,149.7959,149.9559,2060,2165,149.7859,149.9659,599,2148,149.7759,149.9759,2909,3958
2024-01-01 09:30:07.700,SYNTH,149.8356,149.8556,427,392,149.8256,149.8656,544,730,149.8156,149.8756,987,544,149.8056,149.8856,293,1457,149.7956,149.8956,790,276,149.7856,149.9056,1582,2270,149.7756,149.9156,1472,2918,149.7656,149.9256,2896,3703,149.7556,149.9356,1071,3943,149.7456,149.9456,3856,3959
